0|123|5.0
0|160|4.6
0|161|5.0
0|162|5.0
0|163|4.5
0|167|3.25
0|169|4.0
0|170|4.0
0|171|4.0
0|173|5.0
0|174|3.5
1|14|2.5
1|18|3.5
1|38|5.0
1|106|3.0
1|111|4.5
1|175|3.5
1|178|5.0
1|183|3.0
1|189|3.0
1|193|4.0
1|197|2.5
1|198|2.5
1|415|4.5
1|584|3.5
1|638|4.5
1|1031|3.0
1|1434|4.5
1|4329|3.5
2|5|4.5
2|28|3.0
2|73|4.333333333333333
2|86|4.25
2|116|4.0
2|160|4.166666666666667
2|167|4.0
2|214|4.5
2|216|4.0
2|224|3.5
2|226|4.25
2|233|4.5
2|283|4.5
2|385|3.5
2|400|2.5
2|442|3.0
2|1470|4.5
2|1798|3.5
2|3228|3.0
2|4180|2.5
2|4303|2.5
2|4628|3.5
2|5996|3.5
2|5997|2.5
2|7283|2.0
2|7791|4.5
2|8044|3.5
2|8054|4.5
2|8055|4.0
2|8059|3.5
2|8061|4.5
2|8062|4.0
2|8064|2.5
2|8065|2.5
2|8067|3.0
3|124|1.5
3|240|3.0
3|323|4.0
3|324|3.0
3|327|4.0
3|329|3.5
3|330|5.0
3|331|5.0
3|333|4.5
3|334|4.0
3|336|4.0
3|337|3.5
3|338|2.0
3|339|2.5
3|340|4.0
3|341|3.5
4|48|4.5
4|344|5.0
4|345|3.5
4|349|3.5
4|350|4.5
4|353|2.5
4|354|4.5
4|356|2.5
4|5245|2.5
4|8024|2.5
4|8026|2.5
4|8027|3.5
5|125|5.0
5|228|4.0
5|333|4.5
5|408|5.0
5|410|4.0
5|414|2.5
5|415|1.5
5|417|5.0
5|418|5.0
5|422|2.5
5|426|4.0
6|196|5.0
6|287|4.0
6|322|5.0
6|699|4.0
6|991|5.0
6|1643|5.0
6|1877|5.0
6|1941|4.0
6|2100|5.0
6|6103|3.5
6|8327|5.0
6|23124|5.0
6|26665|5.0
6|32399|5.0
6|46733|5.0
7|112|4.0
7|452|4.0
7|475|3.5
7|476|4.0
7|477|4.0
7|478|3.5
7|482|4.5
7|483|4.5
7|484|4.0
7|485|4.0
7|486|3.5
8|69|3.5
8|73|4.5
8|134|3.5
8|283|5.0
8|471|3.5
8|487|4.0
8|488|4.25
8|507|4.5
8|509|3.5
8|510|3.5
8|515|4.0
8|516|3.5
8|517|3.5
8|716|5.0
8|771|3.5
8|1307|4.0
8|2479|4.9
8|2707|4.0
8|4089|3.5
8|6931|4.5
8|8074|2.5
8|8076|5.0
8|8079|4.0
9|5|5.0
9|14|5.0
9|18|4.75
9|44|4.5
9|85|5.0
9|86|5.0
9|106|4.75
9|109|5.0
9|111|5.0
9|123|5.0
9|154|3.5
9|188|4.8
9|257|4.5
9|267|4.5
9|278|5.0
9|326|5.0
9|464|4.0
9|482|5.0
9|549|5.0
9|584|5.0
9|587|5.0
9|588|5.0
9|589|4.0
9|590|4.5
9|592|5.0
9|593|4.0
9|594|5.0
9|595|4.5
9|596|5.0
9|597|4.0
9|598|4.5
9|600|4.5
9|601|4.5
9|603|4.0
9|604|3.5
9|605|4.5
9|606|4.0
9|638|4.833333333333333
9|840|4.0
9|1070|5.0
9|1390|4.5
9|2030|3.5
9|8091|5.0
9|8092|5.0
10|40|1.0
10|44|3.8333333333333335
10|48|4.0
10|86|4.5
10|123|4.0
10|125|4.0
10|212|4.5
10|566|3.5
10|611|3.5
10|612|4.0
10|613|4.0
10|615|4.0
10|618|3.0
10|620|4.0
10|621|4.0
10|622|4.5
10|623|3.5
10|624|3.0
10|625|3.5
10|627|5.0
10|631|4.0
10|632|4.25
10|633|4.0
10|634|4.0
10|635|4.0
10|636|4.0
10|791|4.5
10|4457|3.5
10|5558|4.0
10|8093|3.5
10|8094|3.5
10|8095|4.0
10|8098|4.0
10|8099|4.0
10|8100|3.5
10|8101|3.5
10|8102|3.0
11|43|3.0
11|145|3.5
11|233|4.0
11|297|3.5
11|639|4.0
11|640|2.0
11|641|3.5
11|645|2.0
11|649|3.0
11|650|3.0
11|651|3.5
11|652|3.5
11|653|3.5
11|654|3.0
11|655|4.0
11|656|2.0
11|657|4.0
11|659|3.5
11|660|2.5
11|663|5.0
11|664|3.75
11|666|3.0
11|667|3.5
11|668|4.0
12|28|3.75
12|150|3.5
12|228|2.5
12|326|1.5
12|495|4.5
12|683|4.5
12|684|5.0
12|685|3.0
12|686|4.5
12|687|5.0
12|688|4.5
12|689|2.1
12|690|5.0
12|693|5.0
13|105|5.0
13|368|4.0
13|442|4.5
13|452|4.5
13|728|4.5
13|729|3.5
13|731|2.0
13|732|4.0
13|733|3.0
13|735|4.0
13|736|5.0
14|318|5.0
14|322|5.0
14|722|5.0
14|742|4.0
14|747|4.0
14|753|3.0
14|758|5.0
14|761|5.0
14|762|4.0
14|763|1.5
14|764|5.0
14|768|4.0
14|8106|5.0
14|8107|4.5
14|8111|5.0
15|777|5.0
15|778|5.0
15|779|4.818181818181818
16|123|5.0
16|124|3.5
16|191|4.0
16|202|4.5
16|385|4.0
16|638|3.5
16|806|5.0
16|808|2.0
16|810|4.0
16|811|5.0
16|812|5.0
16|813|5.0
16|814|5.0
16|815|4.5
16|817|3.5
16|818|4.0
16|819|4.0
16|821|4.0
16|825|4.0
16|826|4.0
16|827|5.0
16|829|4.5
16|830|3.5
17|207|5.0
17|382|4.5
17|710|5.0
17|857|3.0
17|858|1.5
17|859|4.0
17|860|2.5
17|861|1.5
17|862|3.0
17|2038|3.0
17|2451|3.5
17|10837|3.0
17|13498|4.0
17|89612|5.0
18|86|5.0
18|87|4.5
18|109|5.0
18|228|5.0
18|285|5.0
18|291|3.375
18|442|3.0
18|523|2.5
18|527|5.0
18|587|5.0
18|685|5.0
18|710|5.0
18|742|5.0
18|785|5.0
18|880|5.0
18|888|2.0
18|889|5.0
18|973|4.5
18|1248|5.0
18|1368|4.5
18|1707|4.5
18|1881|4.5
18|2478|4.5
18|2576|5.0
18|3023|4.5
18|3234|5.0
18|4410|5.0
18|4588|5.0
18|6182|2.5
18|6390|2.5
18|6440|4.0
18|8117|5.0
18|8123|4.5
18|8124|4.5
18|8127|2.5
19|84|2.5
19|124|4.5
19|368|2.5
19|906|3.0
19|907|3.0
19|908|2.5
19|909|2.5
19|910|2.5
19|911|2.5
19|913|2.5
19|914|2.5
19|915|2.5
20|66|4.0
20|178|4.5
20|196|4.5
20|917|5.0
20|918|4.0
20|919|4.5
20|920|4.166666666666667
20|1971|4.5
20|8129|5.0
21|116|3.0
21|150|4.0
21|204|3.5
21|225|4.0
21|269|5.0
21|365|3.5
21|500|4.0
21|653|2.5
21|770|4.0
21|785|3.0
21|809|4.0
21|934|4.0
21|938|4.0
21|939|4.5
21|942|4.0
21|943|2.5
21|944|2.5
21|945|2.5
21|949|2.0
21|950|3.5
21|952|3.5
21|954|4.0
21|1368|3.0
21|7721|4.0
21|8131|3.5
22|77|4.0
22|124|2.5
22|196|4.5
22|232|2.5
22|286|4.5
22|310|4.0
22|598|4.0
22|621|5.0
22|997|4.5
22|998|3.75
22|1001|4.0
22|1002|4.5
22|1003|4.5
22|1082|4.0
22|1147|4.5
22|2352|5.0
22|2498|4.0
22|8134|4.5
22|8136|4.5
22|8137|5.0
22|8139|3.5
22|8140|2.5
22|8143|3.5
22|8144|3.0
22|8145|3.5
22|8146|5.0
22|8147|4.5
22|8861|3.0
23|109|3.5
23|200|2.5
23|283|5.0
23|326|3.5
23|381|3.5
23|997|4.5
23|1022|4.0
23|1023|4.5
23|1024|2.5
23|1025|5.0
24|18|3.0
24|602|3.5
24|610|2.0
24|818|1.5
24|909|3.5
24|1060|1.5
24|1063|5.0
24|1064|4.5
24|23008|3.5
25|40|3.75
25|44|3.25
25|88|3.0
25|124|3.5
25|162|3.5
25|282|4.0
25|318|4.0
25|405|4.0
25|451|3.5
25|463|2.5
25|464|3.5
25|508|3.5
25|553|3.5
25|590|3.5
25|963|3.5
25|991|4.5
25|1065|3.5
25|1068|3.0
25|1069|3.5
25|1070|4.0
25|1071|3.5
25|1072|4.0
26|116|4.5
26|224|4.5
26|755|3.0
26|939|2.5
26|1078|4.0
26|1079|4.0
26|1080|4.0
26|1081|4.0
26|1082|5.0
26|1083|3.5
26|1084|3.5
26|1085|3.5
26|1089|3.5
27|109|4.5
27|178|4.5
27|207|4.0
27|219|4.5
27|226|3.5
27|328|4.5
27|567|4.0
27|570|4.0
27|592|3.5
27|621|3.5
27|704|4.5
27|900|3.5
27|1135|4.25
27|1136|4.0
27|1137|4.166666666666667
27|1138|3.5
27|1141|4.0
27|1142|4.625
27|1143|4.0
27|1144|4.5
27|1145|3.75
27|1151|3.5
27|1181|1.0
27|1506|4.0
27|2840|4.5
27|2895|3.0
27|8148|4.0
27|8149|4.0
27|8153|2.5
27|8154|4.0
27|8156|4.5
27|8158|4.5
27|8159|4.0
27|8160|4.5
27|8161|3.5
28|478|5.0
28|653|5.0
28|1162|4.5
28|1163|5.0
28|1164|5.0
28|1165|5.0
28|1166|4.5
28|1167|5.0
28|1168|5.0
28|1169|5.0
28|1170|4.5
28|1171|4.5
28|1172|5.0
28|1173|3.0
28|1174|5.0
28|1175|5.0
28|1176|5.0
28|1177|4.5
28|1178|5.0
28|1179|5.0
28|1180|4.5
29|5|3.0
29|27|4.0
29|38|3.1666666666666665
29|114|4.0
29|128|3.5
29|178|4.0
29|285|3.0
29|333|3.75
29|584|3.5
29|587|3.0
29|874|5.0
29|884|4.0
29|973|4.0
29|997|4.0
29|1056|4.0
29|1260|3.5
29|1262|3.0
29|1269|3.5
29|1272|3.0
29|1273|3.5
29|1274|3.0
29|1276|3.5
29|1277|3.5
29|1385|3.5
29|1761|4.0
29|2788|4.0
29|2950|4.0
29|3197|4.0
29|3216|3.5
29|3559|3.6666666666666665
29|3606|4.5
29|3938|3.5
29|4827|3.5
29|5041|3.5
29|5831|4.0
29|5858|4.0
29|6104|3.5
29|6213|3.0
29|6368|3.0
29|7511|3.5
29|8165|3.5
29|8167|3.5
29|8168|3.5
29|8173|3.0
29|8174|4.0
29|8177|3.0
29|8178|3.5
29|8179|3.5
29|8180|3.0
29|8183|3.5
29|8185|3.0
29|8186|2.5
29|8188|2.5
29|8189|4.5
29|8192|3.0
29|8193|3.0
29|8195|3.0
29|8196|3.5
29|8197|3.5
29|8198|3.5
29|8200|4.5
30|5|5.0
30|14|5.0
30|26|2.5
30|27|3.0
30|38|5.0
30|116|2.25
30|132|5.0
30|150|5.0
30|196|3.25
30|221|4.0
30|240|2.5
30|278|2.5
30|553|4.0
30|802|4.0
30|818|3.0
30|976|4.5
30|1073|5.0
30|1203|2.0
30|1279|2.0
30|1282|5.0
30|1283|3.5
30|1287|5.0
30|1288|3.0
30|1291|3.5
30|1292|3.0
30|1294|4.5
30|1295|4.5
30|1635|2.0
30|4150|4.5
30|5973|3.0
30|6867|3.5
30|6965|5.0
30|8206|3.0
30|8208|4.0
30|8209|1.5
30|8210|3.5
30|8213|2.5
30|8214|2.5
30|8215|5.0
30|8217|2.5
30|8219|2.5
30|8220|3.5
30|8223|3.5
31|27|2.5
31|191|4.0
31|365|4.125
31|527|4.0
31|716|4.0
31|936|3.5
31|1070|4.0
31|1349|4.0
31|1351|0.5
31|1353|3.5
31|1354|3.0
31|1356|3.5
32|116|2.0
32|330|3.75
32|446|3.0
32|728|3.0
32|1068|2.0
32|1307|3.125
32|1378|2.5
32|1379|3.5
32|1380|3.0
32|1381|2.5
32|1382|2.0
32|1383|3.5
33|74|5.0
33|86|4.0
33|214|0.5
33|478|3.5
33|716|3.5
33|750|5.0
33|892|4.75
33|1093|5.0
33|1176|2.5
33|1419|5.0
33|1420|0.5
33|1421|5.0
33|1422|5.0
33|1424|3.5
33|1425|3.0
33|1428|5.0
33|1433|5.0
33|1435|2.5
33|3867|4.0
33|8226|4.5
33|8228|4.0
34|26|0.5
34|43|3.5
34|44|4.0
34|88|2.5
34|105|3.75
34|108|4.0
34|111|2.5
34|291|4.25
34|294|4.333333333333333
34|400|3.0
34|452|4.5
34|462|3.5
34|486|4.0
34|514|1.5
34|608|4.5
34|797|4.5
34|906|2.5
34|961|4.0
34|978|4.5
34|1005|5.0
34|1464|0.5
34|1466|3.0
34|1467|4.0
34|1469|3.5
34|1470|5.0
34|1471|3.5
34|1472|3.5
34|1473|5.0
34|1477|3.0
34|1479|4.0
34|1480|3.0
34|1481|2.5
34|1482|3.0
34|1483|3.0
34|1484|2.5
34|1485|3.0
34|1753|4.0
34|2496|3.5
34|2533|4.5
34|2546|5.0
34|2592|4.5
34|3008|3.75
34|3137|5.0
34|3456|2.5
34|5215|3.5
34|5751|3.5
34|5931|4.0
34|6669|3.5
34|7034|4.0
34|7480|4.0
34|7570|4.0
34|8229|2.0
34|8230|2.0
34|8232|3.5
34|8233|3.5
34|8236|4.0
34|8237|5.0
34|8242|4.5
34|8243|4.0
34|8244|4.0
34|8246|2.5
34|8248|4.0
34|8249|5.0
34|8250|5.0
34|8251|2.5
34|8255|5.0
34|8256|4.5
34|8257|2.5
34|8259|4.5
34|8260|4.0
34|8261|2.5
34|8262|2.5
34|8263|4.5
34|8265|4.0
34|8266|4.5
34|8267|1.0
34|8268|5.0
34|8269|5.0
34|8270|2.5
34|8271|4.0
35|27|4.0
35|99|5.0
35|116|2.5
35|160|5.0
35|202|5.0
35|318|5.0
35|478|4.5
35|716|4.0
35|1051|2.5
35|1528|5.0
35|1529|4.5
35|1530|2.5
35|1531|5.0
35|1532|3.0
35|1533|4.8
35|1534|3.5
35|1535|4.75
35|1536|5.0
35|1537|5.0
35|1538|5.0
35|1541|5.0
35|2841|5.0
35|8272|5.0
35|8273|4.5
35|8274|3.5
36|61|5.0
36|129|4.5
36|204|3.0
36|638|5.0
36|716|5.0
36|781|1.0
36|936|5.0
36|1075|4.0
36|1571|1.5
36|1572|3.0
36|1573|5.0
36|1574|5.0
36|1575|5.0
36|1576|5.0
36|1579|4.0
36|1580|5.0
36|1581|5.0
36|1585|0.5
36|1588|4.5
36|1593|5.0
36|2059|0.5
36|2724|4.5
36|2745|5.0
36|4384|4.5
36|4842|4.5
36|5149|5.0
36|6596|5.0
36|6772|5.0
36|6867|5.0
36|7127|3.5
36|8289|5.0
36|8290|5.0
36|8291|4.0
36|8294|5.0
36|8295|5.0
36|8296|5.0
36|8297|5.0
36|8300|5.0
36|8301|5.0
36|8304|5.0
36|8308|5.0
36|8309|5.0
36|8311|0.5
36|8316|5.0
36|8317|3.0
36|8319|4.5
36|8320|3.5
36|8321|1.5
36|8322|4.0
36|8324|5.0
36|8325|5.0
36|8328|4.0
37|389|4.0
37|446|5.0
37|460|4.5
37|1082|3.0
37|1633|2.5
37|1634|2.0
37|1635|3.5
37|1636|3.25
37|1638|1.0
37|1639|2.5
37|1642|4.0
38|27|4.0
38|46|4.0
38|154|1.0
38|167|5.0
38|728|4.5
38|818|2.5
38|828|4.5
38|1644|4.0
38|1646|3.0
39|549|4.5
39|1647|4.0
39|1648|4.5
39|1649|4.5
39|1650|3.5
39|1651|4.5
39|1652|4.5
39|1653|4.0
39|1654|4.0
39|1655|4.5
39|1656|4.0
39|1657|4.0
39|1658|4.5
39|1659|4.0
39|1660|2.5
39|1661|2.5
39|1662|2.5
39|1663|4.0
39|1664|4.5
39|1665|4.5
39|1666|2.5
39|1667|2.5
39|1668|4.0
39|1669|4.0
39|8329|2.5
40|154|5.0
40|310|5.0
40|900|5.0
40|1002|5.0
40|1027|5.0
40|1670|5.0
40|1672|5.0
40|1673|5.0
40|1674|5.0
40|1675|5.0
40|1676|5.0
40|1677|5.0
40|1678|5.0
40|1679|2.5
40|1680|5.0
40|1681|5.0
40|1682|5.0
40|1683|5.0
40|1684|5.0
40|1685|5.0
40|1686|5.0
40|1688|5.0
40|1689|5.0
40|1690|5.0
40|1691|5.0
40|1693|5.0
40|3896|5.0
40|8330|4.5
40|8332|5.0
40|8333|5.0
40|8334|5.0
40|8335|5.0
41|86|5.0
41|219|5.0
41|255|4.0
41|291|3.0
41|478|2.5
41|502|4.6
41|621|5.0
41|710|5.0
41|716|4.525
41|814|5.0
41|876|3.5
41|1016|3.0
41|1209|4.9
41|1470|4.5
41|1694|3.5
41|1695|5.0
41|1696|3.5
41|1700|4.0
41|1701|5.0
41|1703|4.5
41|1704|3.5
41|1705|4.0
41|1706|4.0
41|1707|3.5
41|1709|3.5
41|1710|5.0
41|1711|5.0
41|1712|5.0
41|2356|5.0
41|2648|4.555555555555555
41|2740|5.0
41|3872|3.5
41|3941|5.0
41|3942|5.0
41|3943|3.0
41|4996|4.0
41|5419|3.9166666666666665
41|6679|4.0
41|7524|2.5
41|7604|5.0
41|8344|4.5
41|8345|5.0
41|8346|5.0
41|8347|5.0
41|8348|5.0
41|8349|5.0
41|8350|4.5
41|8351|5.0
41|8352|5.0
41|8353|5.0
41|8354|4.5
41|8355|5.0
41|8356|4.5
41|8357|3.5
41|8358|3.0
41|8359|4.0
41|8360|2.5
41|8362|1.0
41|8364|5.0
41|8367|5.0
41|8368|2.5
41|8369|3.5
41|8370|5.0
42|18|3.5
42|809|4.0
42|1720|0.5
42|1721|2.5
42|1722|1.5
42|1723|3.0
42|1724|2.5
42|1725|4.0
42|1726|3.5
42|1727|4.0
43|44|3.0
43|211|4.0
43|1023|3.5
43|1140|4.0
43|1746|4.0
43|1747|3.75
43|1748|3.5
43|1749|3.5
43|1750|3.0
43|1751|4.0
44|18|4.5
44|207|5.0
44|1415|5.0
44|1762|3.0
44|1763|3.5
44|1764|5.0
44|1766|4.5
44|1767|5.0
44|1768|3.5
44|1769|4.0
45|116|4.5
45|150|4.25
45|156|3.0
45|201|3.5
45|202|2.5
45|495|4.5
45|500|5.0
45|653|5.0
45|654|5.0
45|687|4.0
45|755|4.0
45|945|5.0
45|1049|5.0
45|1157|4.125
45|1159|4.5
45|1226|5.0
45|1470|5.0
45|1502|5.0
45|1745|5.0
45|1775|5.0
45|1776|4.0
45|1778|5.0
45|1779|4.0
45|1780|4.5
45|1781|5.0
45|1782|5.0
45|1783|5.0
45|1784|4.0
45|1786|4.0
45|1787|4.0
45|1788|4.0
45|1789|4.0
45|1792|3.9
45|2461|5.0
45|2472|4.0
45|2936|4.5
45|3209|4.5
45|3637|4.0
45|3762|4.0
45|4084|5.0
45|5007|4.0
45|8372|4.0
45|8373|5.0
45|8374|3.5
45|8375|4.0
45|8376|5.0
45|8379|3.0
45|8380|3.5
45|8381|0.5
45|8382|3.5
45|8384|4.166666666666667
45|8385|4.5
45|8387|5.0
45|8389|3.2222222222222223
45|8392|4.5
45|8393|4.0
45|8394|4.5
45|8395|5.0
45|8396|3.0
45|8397|4.0
45|8398|5.0
45|8399|4.0
45|8401|3.0
45|8402|3.5
45|8403|3.5
46|86|4.5
46|109|4.5
46|169|4.5
46|226|4.0
46|365|4.5
46|1428|5.0
46|1470|5.0
46|1636|4.5
46|1851|4.5
46|1852|4.0
46|1854|5.0
46|1855|4.5
46|1858|5.0
46|1860|4.0
46|1863|5.0
46|1865|4.0
46|1868|4.5
46|8406|4.5
46|8407|4.5
46|8410|4.0
46|8414|4.0
47|18|4.166666666666667
47|34|4.5
47|46|2.0
47|106|4.75
47|111|4.5
47|125|4.5
47|134|5.0
47|150|3.75
47|153|5.0
47|193|2.5
47|272|4.5
47|295|4.0
47|365|4.166666666666667
47|368|5.0
47|387|5.0
47|415|4.5
47|471|4.5
47|475|4.0
47|484|4.0
47|488|5.0
47|502|4.833333333333333
47|510|4.25
47|642|4.5
47|677|5.0
47|710|4.5
47|716|4.0
47|729|3.5
47|871|4.5
47|890|3.5
47|898|4.5
47|941|5.0
47|974|4.5
47|978|2.5
47|1005|4.25
47|1203|4.666666666666667
47|1304|3.0
47|1307|4.5
47|1331|5.0
47|1373|5.0
47|1533|4.0
47|1619|4.25
47|1853|2.5
47|1854|5.0
47|1909|4.0
47|1920|3.5
47|2012|4.5
47|2038|5.0
47|2065|4.5
47|2158|4.0
47|2171|2.5
47|2228|4.0
47|2316|4.0
47|2348|4.5
47|2356|4.833333333333333
47|2464|4.0
47|3009|4.5
47|3246|5.0
47|3554|5.0
47|3605|5.0
47|3606|4.0
47|3667|4.5
47|3733|3.5
47|3791|5.0
47|3825|4.5
47|3943|5.0
47|4081|4.5
47|4286|3.0
47|4340|4.0
47|4481|2.5
47|4961|5.0
47|5101|4.5
47|5161|4.0
47|5266|3.5
47|5683|5.0
47|5973|5.0
47|6088|5.0
47|6517|5.0
47|6637|2.5
47|6966|3.5
47|7266|4.5
47|7425|5.0
47|7485|4.0
47|7548|2.0
47|7959|4.5
47|8023|4.5
47|8442|3.5
47|8443|4.0
47|8445|5.0
47|8447|5.0
47|8448|5.0
47|8449|3.5
47|8450|3.5
47|8456|2.5
47|8457|5.0
47|8458|4.5
47|8459|2.0
47|8460|5.0
47|8461|4.5
47|8462|4.0
47|8463|5.0
47|8464|3.5
47|8467|4.5
47|8468|3.5
47|8470|3.0
47|8471|4.0
47|8472|4.0
47|8473|5.0
47|8476|4.5
47|8477|5.0
47|8478|5.0
47|8480|5.0
47|8481|4.0
47|8483|5.0
47|8484|4.5
47|8485|4.0
47|8486|5.0
47|8487|3.0
47|8491|4.0
47|8498|4.0
47|8499|4.5
47|8500|4.0
47|8501|4.5
47|8503|5.0
47|8505|4.5
47|8506|4.5
47|8508|4.5
47|8510|4.0
47|8513|4.5
47|8515|4.5
47|8516|3.5
47|8517|1.5
47|8519|2.25
47|8520|4.0
47|8521|3.5
47|8522|3.0
47|8523|4.0
47|8525|1.5
47|8526|4.0
47|8527|4.0
47|8528|2.5
47|8529|3.5
47|8532|4.5
47|8533|3.5
47|8534|4.0
47|8536|2.5
47|8539|3.0
47|8540|3.0
47|8541|3.5
47|8542|5.0
47|8543|3.5
47|8545|3.5
47|8546|5.0
47|8547|2.5
47|8549|4.0
47|8551|4.5
47|8556|3.0
48|43|4.166666666666667
48|45|4.5
48|138|2.5
48|508|4.0
48|550|2.0
48|1807|3.0
48|1821|3.5
48|1934|4.0
48|1942|1.5
48|1944|5.0
48|1945|3.0
49|5|2.0
49|19|4.5
49|28|4.5
49|124|4.5
49|160|3.5
49|716|3.75
49|776|4.5
49|916|4.0
49|1422|2.5
49|1949|2.5
49|1950|5.0
49|1952|2.5
49|1954|3.0
49|1955|3.5
49|1956|4.0
49|1957|4.0
49|1958|3.0
49|1959|3.0
49|1960|3.5
49|1962|4.5
49|1963|3.5
49|1964|3.0
49|1965|3.5
49|1966|4.0
49|1970|3.0
49|1971|4.0
50|18|3.5
50|124|4.5
50|283|4.0
50|385|3.5
50|520|3.5
50|591|5.0
50|693|5.0
50|710|4.5
50|727|4.5
50|1066|4.25
50|1578|5.0
50|1980|4.5
50|1981|5.0
50|1982|4.0
50|1983|5.0
50|1984|5.0
51|150|4.0
51|203|4.0
51|610|4.5
51|748|3.5
51|1049|4.0
51|1450|4.0
51|1782|3.0
51|1994|4.0
51|1999|3.5
51|2014|3.5
51|2618|4.0
51|3787|3.0
51|8391|4.0
51|8557|3.5
51|8563|3.0
51|8564|3.5
51|8566|3.0
51|10190|4.0
52|705|4.5
52|835|4.5
52|1364|2.5
52|2015|4.5
52|2016|4.5
52|2017|4.5
52|2018|4.5
52|2019|4.5
52|2020|4.5
52|2021|4.5
52|2022|4.5
52|2023|4.5
52|2024|4.5
52|2027|3.0
53|199|2.5
53|318|4.5
53|646|3.5
53|1191|4.0
53|1412|3.5
53|1707|2.5
53|2151|4.0
53|2153|3.5
53|2156|2.5
53|2158|4.0
53|2159|3.5
53|2161|2.5
54|14|3.5
54|18|3.5
