0|181|4.5
0|183|5.0
0|180|5.0
0|194|4.0
0|182|5.0
0|187|4.5
0|184|5.0
0|192|3.5
0|188|5.0
0|178|5.0
0|186|3.5
0|177|4.5
0|175|5.0
0|197|4.5
0|176|5.0
0|200|3.0
0|199|5.0
0|201|3.5
0|195|4.0
0|179|4.0
0|185|4.5
0|196|3.5
1|15409|3.0
1|516|5.0
1|241|2.5
1|210|5.0
1|7540|3.5
1|833|4.5
1|4824|4.5
1|244|2.5
1|227|3.0
1|3269|3.5
1|11453|4.5
1|233|4.0
1|202|3.5
1|305|3.5
1|15410|4.5
1|3729|3.0
1|217|3.0
1|240|2.5
2|15510|2.5
2|15546|3.0
2|15537|3.5
2|15507|4.5
2|277|4.5
2|15512|4.0
2|4241|4.5
2|15414|4.5
2|15542|2.5
2|15536|4.0
2|300|4.5
2|15541|2.5
2|9727|3.5
2|15560|2.5
2|15543|3.0
2|1175|5.0
2|15532|4.0
2|15495|3.5
2|276|4.0
2|275|4.5
2|15452|5.0
2|274|4.5
2|15472|3.5
2|269|3.5
2|15508|4.5
2|15516|4.0
2|15528|4.5
2|15494|4.0
2|3839|4.5
2|15539|3.5
2|5431|4.5
2|6096|4.0
2|15525|3.5
2|15561|2.5
2|15506|2.5
2|11034|2.5
2|282|3.5
2|15514|4.5
2|15501|4.5
2|15564|2.0
2|9388|4.5
2|15440|4.0
2|2104|4.5
2|15422|4.5
2|2969|4.5
2|14780|3.0
2|6330|4.5
2|285|4.0
2|9254|4.0
2|15538|4.0
2|2809|4.5
2|2785|4.5
2|12762|4.0
2|485|3.5
2|5432|4.5
2|356|4.5
2|3459|4.5
3|134|1.5
3|404|4.0
3|414|5.0
3|411|3.5
3|424|3.5
3|405|3.0
3|421|2.0
3|417|4.0
3|409|4.0
3|406|3.0
3|423|4.0
3|422|2.5
3|413|5.0
3|420|3.5
3|419|4.0
3|412|5.0
3|416|4.5
4|441|2.5
4|15389|2.5
4|15393|2.5
4|440|4.5
4|442|2.5
4|438|4.5
4|433|3.5
4|15390|3.5
4|427|5.0
4|434|4.5
4|9513|2.5
4|15395|3.5
5|526|1.5
5|535|2.5
5|533|4.5
5|530|5.0
5|539|4.0
5|519|4.0
5|518|4.0
5|529|5.0
5|524|2.5
5|514|5.0
5|520|5.0
6|242683|5.0
6|69460|5.0
6|647|5.0
6|3234|5.0
6|242681|5.0
6|242682|5.0
6|58339|5.0
6|5834|5.0
6|18118|3.5
6|10091|5.0
6|4177|5.0
6|11608|4.0
6|37962|4.0
6|30052|4.0
6|78351|5.0
7|605|4.0
7|606|4.0
7|615|4.0
7|614|4.5
7|616|4.0
7|617|4.0
7|608|3.5
7|613|4.5
7|604|3.5
7|618|3.5
7|607|4.0
8|8354|3.5
8|15603|3.5
8|15590|4.0
8|15580|3.5
8|15604|3.5
8|15571|3.5
8|3930|4.5
8|7801|3.5
8|15605|4.0
8|15573|3.5
8|15572|3.5
8|657|4.5
8|15599|3.5
8|15570|4.5
8|15579|3.5
8|662|4.0
8|595|3.5
8|15601|3.5
8|15597|4.0
8|656|4.0
8|15568|5.0
8|644|4.5
8|356|5.0
8|15596|3.5
8|15588|5.0
8|619|4.0
8|15598|3.5
8|651|4.5
8|15574|2.5
8|145|3.5
8|3928|5.0
8|15569|5.0
8|3929|5.0
8|15578|5.0
8|663|3.5
8|654|4.5
8|646|3.5
9|791|4.5
9|760|4.0
9|758|5.0
9|762|4.5
9|768|5.0
9|785|4.0
9|757|5.0
9|408|5.0
9|15634|5.0
9|777|4.5
9|15628|5.0
9|205|5.0
9|833|5.0
9|1141|4.0
9|794|4.0
9|90|5.0
9|15633|5.0
9|767|4.0
9|2308|4.5
9|748|5.0
9|15629|5.0
9|788|4.5
9|779|4.5
9|754|5.0
9|773|5.0
9|786|5.0
9|750|5.0
9|15630|4.5
9|13757|5.0
9|749|4.5
9|770|5.0
9|769|5.0
9|753|4.5
9|780|5.0
9|766|5.0
9|2208|5.0
9|15631|5.0
9|11910|4.5
9|790|3.5
9|776|5.0
9|787|4.5
9|761|4.0
9|2003|4.5
9|781|4.5
9|6038|4.5
9|771|4.5
9|3109|3.5
9|3075|5.0
9|756|4.5
9|15632|5.0
9|775|5.0
9|752|3.5
